scientificName	Long	Lat	year	Category	basisOfRecord	institutionCode	id_gbif	id_obis	preferred_source	.archivo	REF	scientific_clean
Chaenodraco wilsoni	164.19	-75.12	2006	Antarctica	PRESERVED_SPECIMEN	Museum of New Zealand Te Papa Tongarewa	3350083322	NA	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	-60.491	-62.328	2001	Antarctica	PRESERVED_SPECIMEN	YPM	1981060208	NA	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	-54.811	-61.239	2003	Antarctica	PRESERVED_SPECIMEN	YPM	1981053274	NA	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	-60.927	-62.831	2001	Antarctica	PRESERVED_SPECIMEN	YPM	1981048975	NA	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	175.328	-72.592	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815884	5d93d179-ec50-4043-8764-bc2f3641e0c6	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	176.27	-76.199	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815702	35042b7d-2307-4cbc-a9f1-48885d6d996c	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	167.316	-75.616	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815290	00d4b626-8525-4cdc-ab55-7303cad3d5d8	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	169.726	-75.631	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815133	ae32f970-a4dd-44d7-bca4-b472815422e6	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	168.031	-74.923	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815056	5a77232b-2f1a-4b02-b175-a4e4b32851c8	GBIF	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	-58.789	-62.681	2019	Antarctica	HumanObservation	NA	NA	2e7ee410-08a4-4fcb-847c-c8e8d38fe9b8	OBIS	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	-60.351	-63.137	2019	Antarctica	HumanObservation	NA	NA	6ae314e7-1408-443a-b9e9-20753364e549	OBIS	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Chaenodraco wilsoni	-60.822	-62.766	2019	Antarctica	HumanObservation	NA	NA	c0b0558f-9c2d-4376-8d59-38710a1e7ff6	OBIS	Cwilsoni_clean_enriched.csv	NA	Chaenodraco wilsoni
Dissostichus mawsoni	-179.8	-71.183	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449933855	8a76c4bb-a5ff-417e-88f4-b1aedaa7c5a4	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.617	-66.833	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449936847	36cc0ebb-1d87-4e26-88d2-2b83faba11ca	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.433	-72.483	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934141	10dfa3d0-006e-4f2c-8ca1-6811b6586308	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.95	-72.133	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934459	49253c4f-635d-4ef8-aad0-2205ca304cb6	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.55	-71.633	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934693	8dd4740e-7e51-499f-82a9-24d49cb9500f	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.35	-73.15	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934940	5774fbaf-e47a-40ee-bec1-19fc8c7f083c	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.025	-71.692	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935067	aa11c3d8-29ff-42dc-9d3e-d9a96a65bf2b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177	-71.65	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935628	9710950b-b455-4d4f-a8fd-8c1990fda82b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.667	-73.033	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449936699	5f2ce4c4-38a0-4ec3-8e24-fea76ce06d96	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.4	-66.917	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449937568	9fa13a9a-d18c-47b4-b766-a82e500dd5f5	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.117	-65.45	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941295	a09ec1b8-3dd1-4620-b7d6-91828dd959ba	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.517	-67.183	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941697	61776a0c-0e1d-48c5-902f-08a1a26e9db4	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.433	-65.75	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941710	4bf9ef5a-a208-4ab3-b8ec-2e77bd4bf080	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-174.717	-75.333	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449941917	44381334-12e4-4e04-a08d-3fde46c5dfe7	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	174.15	-72.733	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1450109993	aa7a4cec-17e2-40c9-b04a-6177f9ed5d56	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-62.67	-63.471	2016	Antarctica	PRESERVED_SPECIMEN	OGL	3742834102	93239ceb-193b-4f77-b3df-72a786a27d4f	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-66.567	-66.248	2014	Antarctica	PRESERVED_SPECIMEN	OGL	3742833480	d24e1fbb-f7c1-4359-9e61-4bc2af60ee9a	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-66.035	-65.024	2012	Antarctica	PRESERVED_SPECIMEN	OGL	3748418480	ba313395-23b8-498b-b1b1-f91ca7fcd3f7	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-124.617	-69.667	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449942836	103c96d8-c1a9-4d0e-a836-88aba1891170	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-124.483	-69.65	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449942909	227baf35-0220-46fa-84af-78fcd0f912d7	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-123.683	-69.117	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449942970	a6afa690-1ca3-4d1a-9917-da16063eef27	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-123.617	-69.067	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449942969	31093638-e857-4e5a-a008-a7b254d2cf47	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-123.483	-69.15	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449943035	ce41f7f7-6a3b-47b9-a2ac-5e96b678674a	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-123.383	-69.067	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449943052	d530cabe-440e-45ee-a964-27ca86ca1e8a	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-123.125	-69.118	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449943119	424fc289-9393-4b87-9e4f-90acb59806c3	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-122.917	-69.15	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449943175	0f39d316-e78b-4d0a-ae47-18511a920577	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-122.05	-68.017	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449943210	e8c2bd9e-1b3a-4cb7-8476-b48c5a196b2b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-121.917	-68.067	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1450345741	bd5f80a2-4b9b-4b12-b783-f400992d09a7	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.902	-67.027	2003	Antarctica	HUMAN_OBSERVATION	NIWA	1449941398	47042262-7235-482f-89f4-595fc47d717d	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.6	-67.15	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941567	68e4622d-7236-47fc-8791-2a3efa0a3222	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.583	-67.017	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941609	b65352c0-0972-4d34-9ed1-722d2687b4b5	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.567	-67.117	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941660	cabe7684-385c-4e87-b377-149ac9897e4d	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.4	-65.733	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449941767	c8246e67-9aa0-4d7a-8827-d3536b761138	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-175.083	-75.3	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449941875	b4bb9a53-cdec-48b0-8de9-280abb33d1f5	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-174.367	-75.05	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449942006	8dbbab4f-f25f-485b-a877-254b7d03260b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-174.233	-75.233	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449942032	eb29c7c5-b022-45b7-adb1-cb98f54a6fe7	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	180	-72.833	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933866	38871024-e71b-410f-973c-caf774129adf	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.917	-72.867	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933901	7be0cbc0-27c8-4c74-9c94-15ed4cbd5fb8	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.833	-72.867	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933896	99315b7c-81e2-4d63-af04-d9eb3334f7cf	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.817	-72.783	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933908	35d6678d-9404-4d30-9a7f-67cace8641fd	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.8	-72.633	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933905	ef21b22d-5630-4e1b-8419-86f59f1db94e	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.752	-71.252	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449933858	9ce92247-f4a9-463f-b419-514b7c10eda0	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.683	-72.533	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933958	07263e52-c9f2-4d19-9655-7da08c39b786	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.65	-72.7	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449933953	1896c876-a6c7-4c46-9bf8-e6c19c3ba8cc	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.583	-71.267	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934032	528e632c-6188-47f2-a0d5-a393f0555d76	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.567	-72.817	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934054	874d76cf-d60b-436b-be59-ece4a4ab9381	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.517	-71.433	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934079	6b634235-b113-47bc-a824-f3183c180d5b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.517	-72.717	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934064	69be1f4f-1c4c-4b12-abee-a7f9080d6f97	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.433	-71.55	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934137	e4e4f874-fcad-43e4-8128-41bd315bdcb9	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.417	-71.683	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934157	151ebc53-8ecf-4ea7-aae9-bae71bd747b3	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.3	-71.567	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934291	9753f3ed-a816-465f-a825-6bb5d50dcb3a	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.25	-72.417	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934264	4bb118ef-62d2-4c96-a91e-9880e85473e5	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.233	-71.5	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934283	440ef4ad-4cc2-4826-ae0a-3eb27840bda5	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.183	-72.35	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934360	d92f46cb-2d8d-422b-8f67-fb2c81afa680	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-179.167	-71.817	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934400	717b725c-6335-4725-992c-de736c3f88a6	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.95	-72.3	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934455	0be0065d-c89e-4ad4-b4fa-62e158878b08	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.933	-72.4	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934463	a3aefaec-be54-4157-abbc-93d49f26bd12	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.85	-71.95	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934438	ccd98755-07fb-4a1c-8209-f18bcb2825e4	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.85	-71.683	2003	Antarctica	HUMAN_OBSERVATION	NIWA	1449934449	d81579a0-58b3-4a84-a015-f3899b148136	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.833	-70.917	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934435	cb916ce2-83b4-405c-8f45-77145c70ac30	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.8	-72.15	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934502	bef6dc01-0243-41c3-b806-dfe3b1bda87d	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.75	-65.165	2003	Antarctica	HUMAN_OBSERVATION	NIWA	1449934516	8181835c-9746-41cd-ab90-68136d2d8f09	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.722	-68.903	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934536	fe930621-b34f-4503-bf81-3eed00e7446b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.715	-71.77	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934580	4bf06497-61b6-4149-a276-20d44b270b80	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.7	-73.05	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934611	ad0d9e32-a211-4a14-a975-c03a4ab5a010	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.7	-71.55	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934606	f1dd8c5d-47a5-431a-a78e-876b76ee7a51	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.67	-68.932	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934579	51e50dd3-6b14-4cd4-926b-672db1996fcd	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.667	-73.15	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934679	f7cdbab9-99e8-400e-8647-efa58ed3d136	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.65	-70.783	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934689	44a1ee15-7b7c-4724-b751-f8359ee91435	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.65	-71.967	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1450345466	0207f234-ae2d-48f7-af2e-a16f07fc3b70	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.617	-72.133	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449934824	2da14883-17fc-4ac6-8e79-d5c442d931f6	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.433	-68.875	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934831	ac322f72-8541-4e63-8f29-dab344b93a2e	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.418	-71.937	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934826	293942f6-cf51-4f40-9b06-1fde1a3a972e	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.415	-71.563	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934783	125b9215-bcb6-43f6-a8f4-3b8cecd1c8f6	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.386	-71.73	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934913	414458c4-d76e-480b-812c-89b35ea33a07	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.383	-73.05	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934899	878f9266-fdf7-4ed1-b331-95c0e66a58b3	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.349	-71.475	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934966	d34e426e-a583-424c-b768-b7074592e8f4	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.317	-73.05	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934991	8cc8f502-3025-41d6-8937-a288e107d218	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.275	-71.66	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934951	d26b2f81-f577-4b0b-8f03-b7142ce7b394	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.087	-71.572	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934980	e3c78df3-9732-483d-adb7-8b2e74a4f307	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-178.053	-71.825	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934957	3cbd48c3-646e-4054-a4c8-8a9d24d39063	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.988	-71.03	2003	Antarctica	HUMAN_OBSERVATION	NIWA	1449935063	dcc48c3b-6068-4fed-bb5f-4fbdf40d52ad	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.967	-70.967	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449935044	7c798212-6b03-4ad4-be79-12c674f93632	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.967	-71.433	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935070	82006898-ef80-4c2f-832b-ac8d0e2928a7	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.93	-71.358	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449934960	d3e0c9c4-1196-47e0-8813-ad08f47d3e18	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.927	-71.343	2003	Antarctica	HUMAN_OBSERVATION	NIWA	1449935055	1f0d248b-d994-4cff-8240-a40cbc0e7503	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.895	-71.61	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935051	04d26269-ecae-4acf-8d0a-dbbbfc1967af	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.883	-71.067	2005	Antarctica	HUMAN_OBSERVATION	NIWA	1449935085	48c311f3-443d-45b8-965e-e7da6024fb7b	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.828	-71.793	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935130	523203a5-1b28-481f-bf04-b75ee35f33c0	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.765	-71.704	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935173	6f322102-1376-4f1e-a36b-c786213849bc	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.733	-65.567	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935189	2fd28bad-b1a0-47d1-b7f8-15aa2375e13f	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.7	-75.483	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935219	d13b4bbc-20ca-46fd-b240-23caedfcbc13	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.448	-71.913	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935461	a379de59-6209-4938-ae9d-d6e380aacf76	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.383	-71.433	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935471	39ecf1f1-d1e1-4575-9b8e-aa2440a1b98f	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.377	-72.02	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935538	562ac7c8-6411-46c8-8ab7-f12025892d81	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.367	-71.4	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935554	16a2dcea-f566-40fa-81d7-179135be8631	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.283	-73.717	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935524	e4de5b8f-2638-4460-bda0-f43617144812	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.25	-71.558	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935548	48857c33-bc7a-43c7-896d-ecbe8bb0c95a	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.228	-72.002	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935621	cc46e1e7-931a-442b-8007-e877ca9bb3be	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-177.092	-71.7	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935545	163bfa83-e99e-4fdd-8bf8-dd89f319a14d	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.917	-71.887	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935856	0d5b0c67-fcc7-4b6f-b8a8-92baf887e285	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.893	-71.997	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449935973	ffde3209-eecc-4c11-88bc-ff6d92d3e9e9	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
Dissostichus mawsoni	-176.867	-66.783	2004	Antarctica	HUMAN_OBSERVATION	NIWA	1449936035	d494cb39-267f-449a-9235-75847f309212	GBIF	Dmawsoni_clean_enriched.csv	NA	Dissostichus mawsoni
